8, 500, 362, 411, 362, 390, 79
2, 10, 10, 10, 8, 10, 0
3, 10, 9, 9, 7, 8, 0
4, 10, 5, 5, 5, 6, 0
5, 10, 9, 9, 9, 8, 1
6, 10, 9, 9, 9, 9, 2
7, 10, 6, 8, 5, 5, 6
8, 10, 10, 8, 8, 9, 16
2, 50, 41, 41, 41, 46, 0
3, 50, 23, 35, 23, 36, 0
4, 50, 33, 38, 29, 40, 0
5, 50, 39, 42, 19, 36, 1
6, 50, 44, 44, 44, 48, 2
7, 50, 47, 46, 47, 46, 6
8, 50, 48, 48, 43, 47, 20
2, 100, 82, 82, 51, 69, 0
3, 100, 78, 100, 49, 100, 0
4, 100, 83, 88, 83, 84, 0
5, 100, 74, 81, 39, 78, 1
6, 100, 71, 80, 71, 64, 3
7, 100, 69, 76, 52, 72, 9
8, 100, 69, 76, 45, 70, 27
2, 500, 300, 300, 211, 267, 0
3, 500, 359, 389, 359, 322, 0
4, 500, 433, 452, 433, 433, 0
5, 500, 380, 416, 134, 383, 2
6, 500, 355, 373, 312, 327, 6
7, 500, 387, 466, 387, 463, 20
8, 500, 407, 434, 334, 398, 79
2, 10, 4, 4, 4, 7, 0
3, 10, 5, 5, 6, 5, 0
4, 10, 9, 9, 5, 10, 0
5, 10, 8, 8, 6, 8, 0
6, 10, 8, 9, 8, 9, 2
7, 10, 6, 5, 6, 5, 5
8, 10, 7, 6, 4, 6, 19
2, 50, 40, 40, 40, 35, 0
3, 50, 43, 50, 43, 46, 0
4, 50, 34, 37, 21, 33, 0
5, 50, 38, 43, 23, 42, 1
6, 50, 43, 44, 24, 39, 2
7, 50, 39, 38, 12, 39, 7
8, 50, 46, 40, 43, 43, 21
2, 100, 73, 73, 51, 66, 0
3, 100, 59, 72, 59, 54, 0
4, 100, 73, 93, 58, 90, 0
5, 100, 75, 89, 68, 81, 1
6, 100, 86, 92, 67, 83, 3
7, 100, 88, 95, 69, 89, 8
8, 100, 91, 86, 91, 91, 27
2, 500, 397, 468, 397, 439, 0
3, 500, 363, 444, 363, 418, 0
4, 500, 319, 360, 235, 301, 1
5, 500, 374, 415, 240, 394, 2
6, 500, 420, 440, 224, 421, 6
7, 500, 410, 434, 410, 407, 23
8, 500, 452, 464, 452, 454, 84
2, 10, 5, 5, 5, 7, 0
3, 10, 10, 10, 5, 10, 0
4, 10, 7, 7, 6, 7, 0
5, 10, 9, 8, 6, 4, 0
6, 10, 6, 8, 6, 7, 2
7, 10, 5, 7, 4, 7, 9
8, 10, 9, 10, 9, 10, 17
2, 50, 40, 40, 27, 39, 0
3, 50, 42, 42, 42, 39, 0
4, 50, 45, 50, 37, 50, 0
5, 50, 29, 28, 22, 32, 1
6, 50, 40, 39, 35, 41, 3
7, 50, 44, 47, 30, 46, 7
8, 50, 42, 47, 30, 45, 22
2, 100, 83, 83, 83, 67, 0
3, 100, 90, 90, 90, 87, 0
4, 100, 79, 79, 58, 64, 0
5, 100, 83, 95, 83, 93, 1
6, 100, 86, 89, 65, 86, 3
7, 100, 76, 93, 73, 87, 8
8, 100, 68, 76, 51, 83, 25
2, 500, 412, 463, 412, 445, 0
3, 500, 406, 406, 160, 381, 0
4, 500, 434, 448, 434, 429, 1
5, 500, 394, 425, 303, 408, 2
6, 500, 347, 375, 306, 354, 7
7, 500, 393, 431, 393, 387, 23
8, 500, 364, 407, 277, 378, 82
2, 10, 8, 7, 3, 7, 0
3, 10, 6, 7, 7, 9, 0
4, 10, 9, 9, 9, 10, 0
5, 10, 6, 6, 5, 8, 0
6, 10, 9, 9, 8, 9, 2
7, 10, 7, 8, 6, 8, 5
8, 10, 8, 7, 5, 9, 17
2, 50, 43, 47, 43, 44, 0
3, 50, 30, 35, 30, 28, 0
4, 50, 47, 47, 36, 45, 0
5, 50, 41, 47, 41, 48, 1
6, 50, 29, 42, 29, 40, 2
7, 50, 40, 40, 27, 32, 7
8, 50, 41, 43, 31, 38, 21
2, 100, 60, 70, 60, 61, 0
3, 100, 66, 87, 27, 82, 0
4, 100, 85, 94, 85, 92, 0
5, 100, 76, 88, 76, 83, 1
6, 100, 88, 94, 66, 89, 2
7, 100, 81, 77, 73, 75, 8
8, 100, 78, 81, 73, 77, 34
2, 500, 450, 450, 450, 433, 0
3, 500, 422, 422, 171, 396, 0
4, 500, 329, 347, 329, 279, 1
5, 500, 425, 451, 425, 445, 2
6, 500, 461, 474, 461, 465, 6
7, 500, 383, 448, 383, 416, 21
8, 500, 361, 426, 361, 391, 80
2, 10, 5, 5, 5, 6, 0
3, 10, 9, 9, 9, 10, 0
4, 10, 9, 9, 4, 9, 0
5, 10, 10, 9, 10, 8, 1
6, 10, 7, 7, 4, 4, 2
7, 10, 7, 7, 5, 6, 5
8, 10, 4, 7, 9, 7, 16
2, 50, 35, 35, 23, 32, 0
3, 50, 40, 50, 24, 50, 0
4, 50, 40, 50, 32, 50, 0
5, 50, 46, 43, 46, 43, 1
6, 50, 39, 37, 39, 35, 2
7, 50, 41, 41, 36, 37, 8
8, 50, 41, 46, 38, 45, 23
2, 100, 100, 100, 0, 100, 0
3, 100, 92, 92, 78, 89, 0
4, 100, 100, 100, 100, 100, 0
5, 100, 76, 76, 74, 65, 1
6, 100, 83, 88, 83, 87, 2
7, 100, 82, 82, 72, 75, 8
8, 100, 85, 86, 60, 79, 27
2, 500, 372, 372, 128, 348, 0
3, 500, 399, 413, 399, 397, 0
4, 500, 348, 369, 348, 331, 1
5, 500, 500, 500, 151, 500, 2
6, 500, 330, 369, 296, 312, 8
7, 500, 428, 430, 188, 418, 22
8, 500, 402, 411, 368, 385, 83
2, 10, 10, 10, 10, 8, 0
3, 10, 8, 8, 2, 6, 0
4, 10, 10, 10, 10, 10, 0
5, 10, 5, 5, 5, 6, 1
6, 10, 8, 8, 7, 7, 2
7, 10, 3, 4, 8, 7, 6
8, 10, 6, 10, 9, 10, 19
2, 50, 36, 50, 36, 50, 0
3, 50, 39, 50, 25, 50, 0
4, 50, 42, 39, 42, 41, 0
5, 50, 32, 38, 22, 35, 1
6, 50, 47, 46, 41, 45, 2
7, 50, 35, 37, 33, 34, 7
8, 50, 33, 34, 31, 30, 21
2, 100, 64, 64, 36, 59, 0
3, 100, 72, 88, 72, 92, 0
4, 100, 73, 79, 73, 75, 0
5, 100, 71, 72, 65, 61, 1
6, 100, 89, 95, 89, 91, 3
7, 100, 71, 75, 47, 77, 8
8, 100, 70, 85, 52, 77, 26
2, 500, 457, 457, 457, 447, 0
3, 500, 471, 471, 471, 458, 0
4, 500, 342, 382, 282, 318, 0
5, 500, 370, 393, 370, 366, 2
6, 500, 441, 470, 149, 459, 6
7, 500, 407, 481, 365, 472, 21
8, 500, 405, 444, 350, 416, 81
2, 10, 10, 7, 3, 5, 0
3, 10, 7, 7, 7, 8, 0
4, 10, 7, 7, 5, 8, 0
5, 10, 9, 10, 7, 10, 1
6, 10, 6, 7, 5, 10, 2
7, 10, 6, 6, 5, 7, 6
8, 10, 5, 5, 5, 5, 17
2, 50, 47, 47, 47, 44, 0
3, 50, 42, 42, 37, 44, 0
4, 50, 36, 44, 18, 45, 0
5, 50, 46, 47, 40, 48, 1
6, 50, 32, 42, 28, 41, 2
7, 50, 28, 43, 24, 34, 7
8, 50, 33, 35, 29, 33, 22
2, 100, 100, 100, 100, 100, 0
3, 100, 79, 85, 63, 82, 0
4, 100, 83, 90, 61, 90, 0
5, 100, 78, 90, 32, 90, 1
6, 100, 88, 88, 80, 84, 3
7, 100, 73, 77, 51, 69, 9
8, 100, 79, 76, 79, 77, 33
2, 500, 290, 290, 221, 274, 0
3, 500, 420, 420, 159, 388, 0
4, 500, 371, 388, 277, 312, 0
5, 500, 379, 398, 340, 372, 2
6, 500, 436, 461, 397, 442, 6
7, 500, 371, 412, 194, 386, 22
8, 500, 393, 426, 304, 399, 83
2, 10, 10, 10, 7, 10, 0
3, 10, 7, 7, 7, 8, 0
4, 10, 10, 10, 9, 10, 0
5, 10, 8, 8, 6, 8, 1
6, 10, 7, 8, 8, 7, 2
7, 10, 10, 10, 6, 9, 5
8, 10, 6, 2, 4, 9, 16
2, 50, 32, 25, 32, 23, 0
3, 50, 40, 50, 22, 50, 0
4, 50, 44, 46, 44, 47, 0
5, 50, 40, 44, 40, 47, 1
6, 50, 41, 50, 41, 47, 2
7, 50, 37, 41, 23, 40, 7
8, 50, 33, 35, 33, 31, 21
2, 100, 83, 91, 83, 88, 0
3, 100, 90, 100, 90, 100, 0
4, 100, 80, 84, 42, 71, 0
5, 100, 74, 87, 56, 83, 1
6, 100, 76, 79, 70, 74, 2
7, 100, 74, 95, 74, 87, 9
8, 100, 80, 92, 58, 92, 28
2, 500, 386, 386, 264, 340, 0
3, 500, 341, 427, 341, 416, 0
4, 500, 252, 345, 252, 292, 1
5, 500, 367, 416, 324, 383, 3
6, 500, 386, 398, 207, 370, 8
7, 500, 353, 450, 242, 428, 29
8, 500, 355, 393, 320, 387, 104
2, 10, 10, 10, 10, 6, 0
3, 10, 6, 6, 7, 9, 0
4, 10, 7, 5, 6, 8, 0
5, 10, 8, 8, 7, 5, 1
6, 10, 2, 7, 1, 6, 2
7, 10, 7, 9, 4, 8, 8
8, 10, 7, 5, 4, 8, 18
2, 50, 38, 36, 38, 36, 0
3, 50, 31, 33, 31, 34, 0
4, 50, 28, 30, 13, 33, 0
5, 50, 41, 43, 36, 37, 1
6, 50, 45, 45, 45, 46, 2
7, 50, 34, 36, 34, 37, 7
8, 50, 38, 41, 30, 38, 21
2, 100, 52, 74, 52, 67, 0
3, 100, 68, 81, 48, 64, 0
4, 100, 78, 93, 78, 91, 0
5, 100, 76, 79, 68, 73, 1
6, 100, 96, 96, 88, 94, 3
7, 100, 71, 79, 56, 70, 8
8, 100, 71, 85, 59, 73, 28
2, 500, 305, 357, 305, 299, 0
3, 500, 298, 365, 155, 307, 0
4, 500, 382, 382, 382, 333, 1
5, 500, 428, 428, 387, 362, 2
6, 500, 385, 413, 348, 362, 7
7, 500, 452, 479, 210, 467, 23
8, 500, 361, 407, 304, 356, 79
2, 10, 9, 9, 9, 9, 0
3, 10, 9, 9, 6, 9, 0
4, 10, 10, 10, 9, 10, 0
5, 10, 6, 9, 6, 10, 1
6, 10, 6, 6, 6, 7, 2
7, 10, 8, 8, 8, 8, 6
8, 10, 10, 10, 10, 9, 19
2, 50, 50, 50, 50, 50, 0
3, 50, 41, 43, 41, 39, 0
4, 50, 43, 48, 43, 46, 0
5, 50, 31, 36, 21, 31, 1
6, 50, 48, 46, 48, 49, 2
7, 50, 43, 43, 43, 40, 7
8, 50, 40, 37, 39, 39, 20
2, 100, 100, 100, 0, 100, 0
3, 100, 60, 90, 60, 80, 0
4, 100, 80, 93, 80, 94, 0
5, 100, 67, 71, 50, 65, 1
6, 100, 82, 95, 82, 95, 3
7, 100, 76, 89, 57, 81, 8
8, 100, 73, 74, 43, 73, 26
2, 500, 368, 500, 368, 500, 0
3, 500, 268, 303, 218, 276, 0
4, 500, 422, 472, 358, 459, 0
5, 500, 343, 378, 188, 324, 2
6, 500, 404, 414, 404, 399, 6
7, 500, 426, 478, 393, 480, 22
8, 500, 389, 403, 315, 413, 85
2, 10, 3, 2, 1, 6, 0
3, 10, 10, 10, 4, 10, 0
4, 10, 9, 9, 7, 4, 0
5, 10, 7, 7, 7, 9, 0
6, 10, 7, 7, 4, 8, 2
7, 10, 8, 5, 3, 8, 5
8, 10, 8, 9, 8, 7, 17
2, 50, 50, 50, 0, 50, 0
3, 50, 37, 37, 37, 41, 0
4, 50, 44, 45, 44, 43, 0
5, 50, 38, 42, 26, 37, 1
6, 50, 46, 48, 34, 42, 2
7, 50, 39, 37, 19, 40, 7
8, 50, 44, 44, 28, 47, 20
2, 100, 79, 79, 56, 69, 0
3, 100, 72, 74, 72, 61, 0
4, 100, 68, 76, 41, 74, 0
5, 100, 81, 78, 61, 74, 1
6, 100, 86, 88, 71, 84, 4
7, 100, 87, 91, 81, 84, 8
8, 100, 74, 76, 74, 76, 27
2, 500, 361, 361, 139, 324, 0
3, 500, 285, 343, 156, 298, 0
4, 500, 382, 417, 312, 401, 0
5, 500, 396, 424, 350, 382, 2
6, 500, 368, 392, 316, 349, 6
7, 500, 445, 445, 445, 426, 21
8, 500, 398, 436, 300, 419, 81
2, 10, 10, 10, 0, 10, 0
3, 10, 10, 10, 2, 8, 0
4, 10, 9, 9, 9, 9, 0
5, 10, 8, 8, 8, 9, 1
6, 10, 10, 10, 8, 10, 1
7, 10, 8, 10, 4, 7, 6
8, 10, 8, 8, 8, 8, 16
2, 50, 45, 45, 45, 44, 0
3, 50, 43, 43, 43, 41, 0
4, 50, 43, 45, 25, 45, 0
5, 50, 35, 41, 23, 37, 1
6, 50, 43, 45, 35, 47, 2
7, 50, 37, 37, 25, 38, 6
8, 50, 41, 41, 38, 40, 28
2, 100, 81, 81, 81, 75, 0
3, 100, 85, 87, 85, 79, 0
4, 100, 73, 83, 73, 78, 0
5, 100, 83, 90, 83, 88, 1
6, 100, 85, 84, 26, 87, 4
7, 100, 77, 86, 68, 77, 13
8, 100, 72, 77, 59, 79, 33
2, 500, 393, 393, 393, 338, 0
3, 500, 290, 336, 290, 273, 0
4, 500, 321, 358, 233, 326, 0
5, 500, 389, 419, 343, 386, 2
6, 500, 451, 474, 370, 470, 6
7, 500, 320, 391, 214, 372, 23
8, 500, 390, 420, 359, 399, 80
2, 10, 5, 5, 5, 4, 0
3, 10, 8, 8, 3, 6, 0
4, 10, 9, 10, 9, 10, 0
5, 10, 7, 7, 8, 7, 0
6, 10, 9, 8, 6, 6, 2
7, 10, 7, 6, 6, 7, 6
8, 10, 9, 10, 10, 10, 17
2, 50, 32, 40, 32, 30, 0
3, 50, 39, 45, 39, 43, 0
4, 50, 37, 37, 37, 31, 0
5, 50, 40, 42, 35, 40, 1
6, 50, 46, 46, 8, 44, 2
7, 50, 42, 41, 42, 48, 6
8, 50, 37, 44, 37, 44, 20
2, 100, 56, 73, 56, 60, 0
3, 100, 77, 77, 31, 75, 0
4, 100, 71, 71, 35, 71, 0
5, 100, 71, 85, 71, 83, 1
6, 100, 58, 70, 54, 51, 2
7, 100, 59, 70, 50, 66, 8
8, 100, 72, 86, 64, 80, 27
2, 500, 462, 462, 462, 440, 0
3, 500, 500, 500, 0, 500, 0
4, 500, 400, 444, 400, 438, 0
5, 500, 348, 430, 348, 416, 2
6, 500, 349, 368, 314, 315, 6
7, 500, 314, 376, 276, 345, 24
8, 500, 404, 410, 404, 382, 84
2, 10, 7, 7, 3, 7, 0
3, 10, 8, 5, 8, 7, 0
4, 10, 4, 6, 6, 8, 0
5, 10, 10, 10, 3, 9, 1
6, 10, 8, 9, 5, 9, 2
7, 10, 8, 5, 4, 7, 5
8, 10, 6, 6, 6, 7, 16
2, 50, 29, 29, 22, 25, 0
3, 50, 33, 37, 23, 30, 0
4, 50, 30, 30, 26, 34, 0
5, 50, 46, 47, 38, 47, 1
6, 50, 47, 48, 32, 47, 2
7, 50, 41, 45, 41, 45, 7
8, 50, 40, 44, 31, 42, 20
2, 100, 100, 100, 0, 100, 0
3, 100, 57, 72, 49, 59, 0
4, 100, 88, 100, 68, 100, 0
5, 100, 82, 86, 82, 83, 1
6, 100, 86, 86, 86, 84, 4
7, 100, 64, 82, 52, 81, 8
8, 100, 82, 90, 75, 87, 26
2, 500, 386, 386, 114, 332, 0
3, 500, 362, 438, 362, 415, 0
4, 500, 336, 363, 223, 307, 0
5, 500, 337, 414, 227, 394, 2
6, 500, 347, 400, 236, 369, 7
7, 500, 416, 471, 416, 460, 23
8, 500, 455, 455, 455, 446, 78
2, 10, 4, 4, 4, 3, 0
3, 10, 8, 5, 7, 4, 0
4, 10, 10, 8, 10, 9, 0
5, 10, 8, 8, 7, 6, 1
6, 10, 8, 10, 10, 9, 2
7, 10, 7, 7, 7, 8, 6
8, 10, 8, 6, 5, 8, 16
2, 50, 31, 31, 16, 31, 0
3, 50, 46, 47, 46, 47, 0
4, 50, 43, 43, 15, 42, 0
5, 50, 39, 40, 32, 35, 1
6, 50, 41, 46, 28, 45, 2
7, 50, 40, 42, 37, 43, 8
8, 50, 38, 38, 38, 33, 21
2, 100, 83, 87, 83, 83, 0
3, 100, 100, 100, 100, 100, 0
4, 100, 69, 71, 32, 67, 0
5, 100, 60, 73, 36, 73, 1
6, 100, 93, 90, 76, 90, 2
7, 100, 89, 83, 53, 83, 9
8, 100, 74, 79, 38, 78, 26
2, 500, 423, 459, 423, 442, 0
3, 500, 347, 384, 347, 334, 0
4, 500, 404, 408, 404, 383, 0
5, 500, 426, 461, 327, 450, 2
6, 500, 367, 389, 150, 352, 6
7, 500, 300, 357, 270, 336, 22
8, 500, 367, 399, 334, 350, 80
2, 10, 7, 7, 8, 6, 0
3, 10, 4, 5, 4, 7, 0
4, 10, 7, 7, 7, 9, 0
5, 10, 9, 8, 7, 8, 1
6, 10, 7, 7, 5, 8, 2
7, 10, 7, 7, 8, 8, 6
8, 10, 7, 6, 8, 6, 18
2, 50, 46, 46, 46, 43, 0
3, 50, 26, 36, 26, 26, 0
4, 50, 39, 46, 24, 46, 0
5, 50, 46, 50, 38, 50, 1
6, 50, 45, 43, 45, 46, 2
7, 50, 41, 45, 26, 41, 7
8, 50, 34, 39, 34, 40, 27
2, 100, 47, 55, 47, 48, 0
3, 100, 82, 100, 52, 100, 0
4, 100, 46, 66, 43, 56, 0
5, 100, 72, 94, 48, 89, 1
6, 100, 84, 88, 79, 78, 4
7, 100, 75, 75, 57, 73, 9
8, 100, 83, 84, 71, 82, 32
2, 500, 469, 469, 469, 462, 0
3, 500, 400, 449, 320, 429, 0
4, 500, 289, 344, 269, 282, 1
5, 500, 360, 400, 360, 359, 2
6, 500, 328, 367, 328, 334, 8
7, 500, 384, 419, 384, 402, 27
8, 500, 382, 415, 256, 395, 91
2, 10, 9, 9, 9, 8, 0
3, 10, 8, 10, 8, 10, 0
4, 10, 8, 8, 2, 9, 0
5, 10, 7, 7, 7, 10, 0
6, 10, 6, 8, 7, 8, 2
7, 10, 10, 10, 7, 10, 6
8, 10, 9, 9, 6, 9, 17
2, 50, 44, 45, 44, 44, 0
3, 50, 28, 32, 15, 25, 0
4, 50, 35, 36, 24, 33, 0
5, 50, 40, 40, 21, 42, 1
6, 50, 45, 46, 45, 48, 2
7, 50, 49, 49, 39, 46, 7
8, 50, 34, 35, 31, 38, 22
2, 100, 79, 79, 79, 64, 0
3, 100, 67, 79, 42, 68, 0
4, 100, 85, 84, 66, 78, 0
5, 100, 79, 77, 79, 73, 1
6, 100, 77, 80, 62, 79, 3
7, 100, 79, 81, 54, 80, 9
8, 100, 77, 79, 74, 73, 27
2, 500, 388, 388, 388, 347, 0
3, 500, 348, 378, 237, 324, 0
4, 500, 260, 333, 260, 294, 0
5, 500, 360, 453, 360, 431, 2
6, 500, 427, 442, 427, 423, 6
7, 500, 383, 432, 338, 402, 22
8, 500, 365, 468, 365, 455, 84
2, 10, 7, 7, 3, 5, 0
3, 10, 7, 9, 1, 6, 0
4, 10, 9, 9, 4, 8, 0
5, 10, 6, 6, 6, 10, 0
6, 10, 5, 5, 6, 8, 2
7, 10, 8, 8, 8, 9, 7
8, 10, 8, 8, 7, 10, 17
2, 50, 32, 32, 18, 31, 0
3, 50, 43, 39, 32, 42, 0
4, 50, 45, 45, 14, 44, 0
5, 50, 40, 43, 33, 44, 1
6, 50, 35, 42, 35, 43, 2
7, 50, 35, 41, 23, 35, 8
8, 50, 29, 29, 22, 28, 22
2, 100, 81, 93, 81, 87, 0
3, 100, 77, 80, 46, 65, 0
4, 100, 62, 92, 39, 85, 0
5, 100, 70, 76, 62, 68, 1
6, 100, 84, 86, 41, 86, 2
7, 100, 80, 84, 80, 86, 9
8, 100, 71, 78, 60, 68, 29
2, 500, 467, 467, 467, 449, 0
3, 500, 500, 500, 500, 500, 0
4, 500, 362, 417, 288, 397, 0
5, 500, 451, 470, 364, 458, 3
6, 500, 389, 428, 250, 403, 6
7, 500, 382, 405, 133, 360, 25
8, 500, 355, 388, 144, 358, 82
2, 10, 6, 10, 6, 10, 0
3, 10, 6, 6, 4, 6, 0
4, 10, 8, 10, 7, 10, 0
5, 10, 8, 8, 2, 8, 1
6, 10, 8, 6, 7, 7, 3
7, 10, 9, 9, 8, 10, 7
8, 10, 7, 7, 3, 6, 16
2, 50, 42, 42, 42, 33, 0
3, 50, 42, 45, 36, 42, 0
4, 50, 33, 47, 33, 43, 0
5, 50, 39, 39, 24, 41, 1
6, 50, 34, 36, 25, 30, 3
7, 50, 40, 47, 35, 46, 8
8, 50, 39, 33, 36, 38, 20
2, 100, 92, 92, 92, 88, 0
3, 100, 82, 82, 82, 81, 0
4, 100, 59, 66, 60, 60, 0
5, 100, 75, 90, 69, 80, 1
6, 100, 88, 96, 27, 95, 2
7, 100, 82, 88, 31, 81, 8
8, 100, 58, 74, 44, 61, 26
2, 500, 455, 455, 455, 441, 0
3, 500, 404, 430, 404, 399, 0
4, 500, 385, 418, 385, 393, 0
5, 500, 384, 436, 324, 429, 2
6, 500, 361, 388, 361, 355, 6
7, 500, 425, 472, 275, 468, 22
8, 500, 454, 454, 454, 457, 82
2, 10, 7, 10, 7, 10, 0
3, 10, 6, 7, 6, 8, 0
4, 10, 4, 4, 4, 9, 0
5, 10, 6, 6, 5, 7, 0
6, 10, 6, 7, 8, 6, 3
7, 10, 6, 6, 6, 8, 8
8, 10, 7, 10, 6, 9, 21
2, 50, 35, 37, 35, 33, 0
3, 50, 43, 43, 18, 39, 0
4, 50, 44, 44, 44, 45, 0
5, 50, 40, 44, 40, 46, 1
6, 50, 36, 41, 34, 42, 2
7, 50, 33, 42, 32, 43, 10
8, 50, 39, 43, 31, 41, 27
2, 100, 84, 89, 84, 87, 0
3, 100, 72, 76, 44, 62, 0
4, 100, 77, 77, 44, 73, 0
5, 100, 64, 81, 31, 67, 1
6, 100, 81, 87, 60, 81, 3
7, 100, 69, 97, 62, 96, 10
8, 100, 76, 82, 49, 75, 30
2, 500, 427, 466, 427, 457, 0
3, 500, 384, 412, 384, 381, 0
4, 500, 410, 442, 290, 429, 0
5, 500, 433, 464, 199, 452, 2
6, 500, 368, 407, 288, 383, 6
7, 500, 416, 444, 383, 417, 24
8, 500, 360, 383, 303, 363, 86
2, 10, 8, 9, 8, 5, 0
3, 10, 10, 8, 10, 8, 0
4, 10, 9, 8, 2, 6, 0
5, 10, 3, 3, 7, 6, 1
6, 10, 8, 7, 6, 8, 2
7, 10, 6, 5, 7, 3, 6
8, 10, 8, 8, 8, 8, 17
2, 50, 38, 38, 26, 35, 0
3, 50, 45, 47, 45, 47, 0
4, 50, 40, 47, 21, 44, 0
5, 50, 38, 39, 34, 38, 1
6, 50, 39, 43, 31, 39, 3
7, 50, 31, 35, 22, 26, 6
8, 50, 38, 44, 27, 42, 20
2, 100, 59, 68, 59, 51, 0
3, 100, 68, 68, 36, 62, 0
4, 100, 97, 97, 97, 97, 0
5, 100, 70, 85, 47, 78, 1
6, 100, 67, 69, 55, 61, 3
7, 100, 80, 80, 56, 72, 8
8, 100, 79, 82, 39, 79, 27
2, 500, 376, 376, 245, 331, 0
3, 500, 416, 415, 416, 399, 0
4, 500, 287, 331, 183, 303, 0
5, 500, 397, 419, 349, 382, 2
6, 500, 420, 445, 326, 415, 6
7, 500, 397, 404, 397, 402, 23
8, 500, 390, 435, 234, 406, 82
2, 10, 10, 10, 10, 10, 0
3, 10, 4, 4, 4, 7, 0
4, 10, 5, 7, 5, 8, 0
5, 10, 5, 6, 6, 5, 0
6, 10, 7, 9, 6, 10, 2
7, 10, 9, 8, 7, 8, 5
8, 10, 7, 3, 5, 10, 16
2, 50, 47, 47, 47, 43, 0
3, 50, 41, 48, 41, 45, 0
4, 50, 36, 46, 36, 46, 0
5, 50, 42, 42, 18, 35, 1
6, 50, 41, 39, 35, 32, 2
7, 50, 44, 42, 30, 41, 7
8, 50, 32, 44, 23, 32, 22
2, 100, 46, 57, 45, 47, 0
3, 100, 90, 90, 38, 77, 0
4, 100, 91, 92, 91, 88, 0
5, 100, 74, 80, 47, 74, 1
6, 100, 76, 91, 70, 91, 2
7, 100, 84, 85, 68, 71, 9
8, 100, 62, 77, 40, 63, 27
2, 500, 369, 369, 244, 321, 0
3, 500, 393, 442, 310, 426, 0
4, 500, 375, 408, 271, 387, 0
5, 500, 404, 431, 305, 398, 2
6, 500, 357, 429, 281, 418, 6
7, 500, 324, 398, 222, 376, 21
8, 500, 441, 449, 409, 433, 78
2, 10, 5, 5, 5, 6, 0
3, 10, 6, 7, 6, 5, 0
4, 10, 9, 9, 8, 10, 0
5, 10, 10, 10, 10, 10, 1
6, 10, 5, 5, 6, 7, 2
7, 10, 3, 3, 3, 6, 5
8, 10, 6, 8, 7, 8, 16
2, 50, 25, 33, 25, 30, 0
3, 50, 43, 43, 7, 44, 0
4, 50, 38, 48, 38, 47, 0
5, 50, 35, 42, 35, 40, 1
6, 50, 48, 48, 48, 47, 3
7, 50, 31, 29, 28, 32, 8
8, 50, 43, 44, 37, 41, 25
2, 100, 92, 92, 92, 85, 0
3, 100, 80, 90, 58, 89, 0
4, 100, 85, 85, 75, 83, 0
5, 100, 79, 74, 71, 76, 1
6, 100, 72, 76, 53, 77, 4
7, 100, 74, 79, 64, 71, 11
8, 100, 91, 92, 67, 86, 30
2, 500, 374, 374, 126, 346, 0
3, 500, 413, 500, 251, 500, 0
4, 500, 400, 400, 247, 369, 0
5, 500, 371, 399, 257, 374, 3
6, 500, 376, 426, 337, 399, 6
7, 500, 388, 406, 145, 375, 23
8, 500, 388, 440, 340, 420, 86
2, 10, 2, 2, 8, 5, 0
3, 10, 6, 9, 4, 7, 0
4, 10, 9, 10, 5, 10, 0
5, 10, 7, 6, 4, 7, 1
6, 10, 9, 9, 7, 10, 2
7, 10, 6, 6, 6, 7, 7
8, 10, 3, 4, 6, 5, 21
2, 50, 41, 41, 26, 34, 0
3, 50, 34, 38, 34, 41, 0
4, 50, 32, 42, 27, 40, 0
5, 50, 35, 35, 35, 35, 1
6, 50, 27, 32, 27, 34, 3
7, 50, 45, 41, 7, 37, 6
8, 50, 40, 40, 33, 42, 26
2, 100, 83, 83, 17, 66, 0
3, 100, 68, 75, 68, 64, 0
4, 100, 85, 92, 85, 90, 1
5, 100, 78, 88, 21, 82, 1
6, 100, 74, 84, 70, 79, 3
7, 100, 73, 88, 70, 87, 9
8, 100, 75, 81, 50, 75, 27
2, 500, 500, 500, 0, 500, 0
3, 500, 423, 500, 423, 500, 0
4, 500, 399, 475, 399, 461, 0
5, 500, 344, 379, 262, 361, 2
6, 500, 386, 413, 344, 377, 6
7, 500, 369, 396, 339, 375, 21
8, 500, 347, 383, 285, 358, 81
2, 10, 9, 9, 9, 8, 0
3, 10, 6, 6, 4, 6, 0
4, 10, 10, 10, 10, 9, 0
5, 10, 8, 8, 6, 8, 0
6, 10, 9, 9, 7, 8, 2
7, 10, 5, 4, 5, 7, 5
8, 10, 7, 7, 7, 8, 17
2, 50, 44, 50, 44, 50, 0
3, 50, 40, 40, 20, 41, 0
4, 50, 37, 44, 37, 39, 0
5, 50, 42, 48, 36, 46, 1
6, 50, 28, 33, 21, 33, 2
7, 50, 42, 49, 33, 45, 7
8, 50, 38, 41, 35, 32, 20
2, 100, 58, 76, 24, 66, 0
3, 100, 78, 78, 59, 64, 0
4, 100, 78, 77, 39, 71, 0
5, 100, 67, 72, 47, 69, 1
6, 100, 71, 72, 64, 66, 2
7, 100, 79, 95, 66, 94, 9
8, 100, 70, 68, 46, 53, 27
2, 500, 466, 466, 466, 453, 0
3, 500, 393, 424, 393, 387, 0
4, 500, 368, 368, 310, 324, 0
5, 500, 342, 357, 269, 320, 2
6, 500, 364, 394, 322, 365, 6
7, 500, 398, 473, 318, 459, 22
